x,p,T
16.57,101325,300
16.58,101325,300
16.59,101325,300
16.6,101325,300
16.61,101325,300
16.62,101325,300
16.63,101325,300
16.64,101325,300
16.65,101325,300
16.66,101325,300
16.67,101325,300
16.68,101325,300
16.69,101325,300
16.7,101325,300
16.71,101325,300
16.72,101325,300
16.73,101325,300
16.74,101325,300
16.75,101325,300
16.76,101325,300
16.77,101325,300
16.78,101325,300
16.79,101325,300
16.8,101325,300
16.81,101325,300
16.82,101325,300
16.83,101325,300
16.84,101325,300
16.85,101325,300
16.86,101325,300
16.87,101325,300
16.88,101325,300
16.89,101325,300
16.9,101325,300
16.91,101325,300
16.92,101325,300
16.93,101325,300
16.94,101325,300
16.95,101325,300
16.96,101325,300
16.97,101325,300
16.98,101325,300
16.99,101325,300
17,101325,300
17.01,101325,300
17.02,101325,300
17.03,101325,300
17.04,101325,300
17.05,101325,300
17.06,101325,300
17.07,101325,300
17.08,101325,300
17.09,101325,300
17.1,101325,300
17.11,101325,300
17.12,101325,300
17.13,101325,300
17.14,101325,300
17.15,101325,300
17.16,101325,300
17.17,101325,300
17.18,101325,300
17.19,101325,300
17.2,101325,300
17.21,101325,300
17.22,101325,300
17.23,101325,300
17.24,101325,300
17.25,101325,300
17.26,101325,300
17.27,101325,300
17.28,101325,300
17.29,101325,300
17.3,101325,300
17.31,101325,300
17.32,101325,300
17.33,101325,300
17.34,101325,300
17.35,101325,300
17.36,101325,300
17.37,101325,300
17.38,101325,300
17.39,101325,300
17.4,101325,300
17.41,101325,300
17.42,101325,300
17.43,101325,300
17.44,101325,300
17.45,101325,300
17.46,101325,300
17.47,101325,300
17.48,101325,300
17.49,101325,300
17.5,101325,300
17.51,101325,300
17.52,101325,300
17.53,101325,300
17.54,101325,300
17.55,101325,300
17.56,101325,300
17.57,101325,300
17.58,101325,300
17.59,101325,300
17.6,101325,300
17.61,101325,300
17.62,101325,300
17.63,101325,300
17.64,101325,300
17.65,101325,300
17.66,101325,300
17.67,101325,300
17.68,101325,300
17.69,101325,300
17.7,101325,300
17.71,101325,300
17.72,101325,300
17.73,101325,300
17.74,101325,300
17.75,101325,300
17.76,101325,300
17.77,101325,300
17.78,101325,300
17.79,101325,300
17.8,101325,300
17.81,101325,300
17.82,101325,300
17.83,101325,300
17.84,101325,300
17.85,101325,300
17.86,101325,300
17.87,101325,300
17.88,101325,300
17.89,101325,300
17.9,101325,300
17.91,101325,300
17.92,101325,300
17.93,101325,300
17.94,101325,300
17.95,101325,300
17.96,101325,300
17.97,101325,300
17.98,101325,300
17.99,101325,300
18,101325,300
18.01,101325,300
18.02,101325,300
18.03,101325,300
18.04,101325,300
18.05,101325,300
18.06,101325,300
18.07,101325,300
18.08,101325,300
18.09,101325,300
18.1,101325,300
18.11,101325,300
18.12,101325,300
18.13,101325,300
18.14,101325,300
18.15,101325,300
18.16,101325,300
18.17,101325,300
18.18,101325,300
18.19,101325,300
18.2,101325,300
18.21,101325,300
18.22,101325,300
18.23,101325,300
18.24,101325,300
18.25,101325,300
18.26,101325,300
18.27,101325,300
18.28,101325,300
18.29,101325,300
18.3,101325,300
18.31,101325,300
18.32,101325,300
18.33,101325,300
18.34,101325,300
18.35,101325,300
18.36,101325,300
18.37,101325,300
18.38,101325,300
18.39,101325,300
18.4,101325,300
18.41,101325,300
18.42,101325,300
18.43,101325,300
18.44,101325,300
18.45,101325,300
18.46,101325,300
18.47,101325,300
18.48,101325,300
18.49,101325,300
18.5,101325,300
18.51,101325,300
18.52,101325,300
18.53,101325,300
18.54,101325,300
18.55,101325,300
18.56,101325,300
18.57,101325,300
18.58,101325,300
18.59,101325,300
18.6,101325,300
18.61,101325,300
18.62,101325,300
18.63,101325,300
18.64,101325,300
18.65,101325,300
18.66,101325,300
18.67,101325,300
18.68,101325,300
18.69,101325,300
18.7,101325,300
18.71,101325,300
18.72,101325,300
18.73,101325,300
18.74,101325,300
18.75,101325,300
18.76,101325,300
18.77,101325,300
18.78,101325,300
18.79,101325,300
18.8,101325,300
18.81,101325,300
18.82,101325,300
18.83,101325,300
18.84,101325,300
18.85,101325,300
18.86,101325,300
18.87,101325,300
18.88,101325,300
18.89,101325,300
18.9,101325,300
18.91,101325,300
18.92,101325,300
18.93,101325,300
18.94,101325,300
18.95,101325,300
18.96,101325,300
18.97,101325,300
18.98,101325,300
18.99,101325,300
19,101325,300
19.01,101325,300
19.02,101325,300
19.03,101325,300
19.04,101325,300
19.05,101325,300
19.06,101325,300
19.07,101325,300
19.08,101325,300
19.09,101325,300
19.1,101325,300
19.11,101325,300
19.12,101325,300
19.13,101325,300
19.14,101325,300
19.15,101325,300
19.16,101325,300
19.17,101325,300
19.18,101325,300
19.19,101325,300
19.2,101325,300
19.21,101325,300
19.22,101325,300
19.23,101325,300
19.24,101325,300
19.25,101325,300
19.26,101325,300
19.27,101325,300
19.28,101325,300
19.29,101325,300
19.3,101325,300
19.31,101325,300
19.32,101325,300
19.33,101325,300
19.34,101325,300
19.35,101325,300
19.36,101325,300
19.37,101325,300
19.38,101325,300
19.39,101325,300
19.4,101325,300
19.41,101325,300
19.42,101325,300
19.43,101325,300
19.44,101325,300
19.45,101325,300
19.46,101325,300
19.47,101325,300
19.48,101325,300
19.49,101325,300
19.5,101325,300
19.51,101325,300
19.52,101325,300
19.53,101325,300
19.54,101325,300
19.55,101325,300
19.56,101325,300
19.57,101325,300
19.58,101325,300
19.59,101325,300
19.6,101325,300
19.61,101325,300
19.62,101325,300
19.63,101325,300
19.64,101325,300
19.65,101325,300
19.66,101325,300
19.67,101325,300
19.68,101325,300
19.69,101325,300
19.7,101325,300
19.71,101325,300
19.72,101325,300
19.73,101325,300
19.74,101325,300
19.75,101325,300
19.76,101325,300
19.77,101325,300
19.78,101325,300
19.79,101325,300
19.8,101325,300
19.81,101325,300
19.82,101325,300
19.83,101325,300
19.84,101325,300
19.85,101325,300
19.86,101325,300
19.87,101325,300
19.88,101325,300
19.89,101325,300
19.9,101325,300
19.91,101325,300
19.92,101325,300
19.93,101325,300
19.94,101325,300
19.95,101325,300
19.96,101325,300
19.97,101325,300
19.98,101325,300
19.99,101325,300
20,101325,300
20.01,101325,300
20.02,101325,300
20.03,101325,300
20.04,101325,300
20.05,101325,300
20.06,101325,300
20.07,101325,300
20.08,101325,300
20.09,101325,300
20.1,101325,300
20.11,101325,300
20.12,101325,300
20.13,101325,300
20.14,101325,300
20.15,101325,300
20.16,101325,300
20.17,101325,300
20.18,101325,300
20.19,101325,300
20.2,101325,300
20.21,101325,300
20.22,101325,300
20.23,101325,300
20.24,101325,300
20.25,101325,300
20.26,101325,300
20.27,101325,300
20.28,101325,300
20.29,101325,300
20.3,101325,300
20.31,101325,300
20.32,101325,300
20.33,101325,300
20.34,101325,300
20.35,101325,300
20.36,101325,300
20.37,101325,300
20.38,101325,300
20.39,101325,300
20.4,101325,300
20.41,101325,300
20.42,101325,300
20.43,101325,300
20.44,101325,300
20.45,101325,300
20.46,101325,300
20.47,101325,300
20.48,101325,300
20.49,101325,300
20.5,101325,300
20.51,101325,300
20.52,101325,300
20.53,101325,300
20.54,101325,300
20.55,101325,300
20.56,101325,300
20.57,101325,300
20.58,101325,300
20.59,101325,300
20.6,101325,300
20.61,101325,300
20.62,101325,300
20.63,101325,300
20.64,101325,300
20.65,101325,300
20.66,101325,300
20.67,101325,300
20.68,101325,300
20.69,101325,300
20.7,101325,300
20.71,101325,300
20.72,101325,300
20.73,101325,300
20.74,101325,300
20.75,101325,300
20.76,101325,300
20.77,101325,300
20.78,101325,300
20.79,101325,300
20.8,101325,300
20.81,101325,300
20.82,101325,300
20.83,101325,300
20.84,101325,300
20.85,101325,300
20.86,101325,300
20.87,101325,300
20.88,101325,300
20.89,101325,300
20.9,101325,300
20.91,101325,300
20.92,101325,300
20.93,101325,300
20.94,101325,300
20.95,101325,300
20.96,101325,300
20.97,101325,300
20.98,101325,300
20.99,101325,300
21,101325,300
21.01,101325,300
21.02,101325,300
21.03,101325,300
21.04,101325,300
21.05,101325,300
21.06,101325,300
21.07,101325,300
21.08,101325,300
21.09,101325,300
21.1,101325,300
21.11,101325,300
21.12,101325,300
21.13,101325,300
21.14,101325,300
21.15,101325,300
21.16,101325,300
21.17,101325,300
21.18,101325,300
21.19,101325,300
21.2,101325,300
21.21,101325,300
21.22,101325,300
21.23,101325,300
21.24,101325,300
21.25,101325,300
21.26,101325,300
21.27,101325,300
21.28,101325,300
21.29,101325,300
21.3,101325,300
21.31,101325,300
21.32,101325,300
21.33,101325,300
21.34,101325,300
21.35,101325,300
21.36,101325,300
21.37,101325,300
21.38,101325,300
21.39,101325,300
21.4,101325,300
21.41,101325,300
21.42,101325,300
21.43,101325,300
21.44,101325,300
21.45,101325,300
21.46,101325,300
21.47,101325,300
21.48,101325,300
21.49,101325,300
21.5,101325,300
21.51,101325,300
21.52,101325,300
21.53,101325,300
21.54,101325,300
21.55,101325,300
21.56,101325,300
21.57,101325,300
21.58,101325,300
21.59,101325,300
21.6,101325,300
21.61,101325,300
21.62,101325,300
21.63,101325,300
21.64,101325,300
21.65,101325,300
21.66,101325,300
21.67,101325,300
21.68,101325,300
21.69,101325,300
21.7,101325,300
21.71,101325,300
21.72,101325,300
21.73,101325,300
21.74,101325,300
21.75,101325,300
21.76,101325,300
21.77,101325,300
21.78,101325,300
21.79,101325,300
21.8,101325,300
21.81,101325,300
21.82,101325,300
21.83,101325,300
21.84,101325,300
21.85,101325,300
21.86,101325,300
21.87,101325,300
21.88,101325,300
21.89,101325,300
21.9,101325,300
21.91,101325,300
21.92,101325,300
21.93,101325,300
21.94,101325,300
21.95,101325,300
21.96,101325,300
21.97,101325,300
21.98,101325,300
21.99,101325,300
22,101325,300
22.01,101325,300
22.02,101325,300
22.03,101325,300
22.04,101325,300
22.05,101325,300
22.06,101325,300
22.07,101325,300
22.08,101325,300
22.09,101325,300
22.1,101325,300
22.11,101325,300
22.12,101325,300
22.13,101325,300
22.14,101325,300
22.15,101325,300
22.16,101325,300
22.17,101325,300
22.18,101325,300
22.19,101325,300
22.2,101325,300
22.21,101325,300
22.22,101325,300
22.23,101325,300
22.24,101325,300
22.25,101325,300
22.26,101325,300
22.27,101325,300
22.28,101325,300
22.29,101325,300
22.3,101325,300
22.31,101325,300
22.32,101325,300
22.33,101325,300
22.34,101325,300
22.35,101325,300
22.36,101325,300
22.37,101325,300
22.38,101325,300
22.39,101325,300
22.4,101325,300
22.41,101325,300
22.42,101325,300
22.43,101325,300
22.44,101325,300
22.45,101325,300
22.46,101325,300
22.47,101325,300
22.48,101325,300
22.49,101325,300
22.5,101325,300
22.51,101325,300
22.52,101325,300
22.53,101325,300
22.54,101325,300
22.55,101325,300
22.56,101325,300
22.57,101325,300
22.58,101325,300
22.59,101325,300
22.6,101325,300
22.61,101325,300
22.62,101325,300
22.63,101325,300
22.64,101325,300
22.65,101325,300
22.66,101325,300
22.67,101325,300
22.68,101325,300
22.69,101325,300
22.7,101325,300
22.71,101325,300
22.72,101325,300
22.73,101325,300
22.74,101325,300
22.75,101325,300
22.76,101325,300
22.77,101325,300
22.78,101325,300
22.79,101325,300
22.8,101325,300
22.81,101325,300
22.82,101325,300
22.83,101325,300
22.84,101325,300
22.85,101325,300
22.86,101325,300
22.87,101325,300
22.88,101325,300
22.89,101325,300
22.9,101325,300
22.91,101325,300
22.92,101325,300
22.93,101325,300
22.94,101325,300
22.95,101325,300
22.96,101325,300
22.97,101325,300
22.98,101325,300
22.99,101325,300
23,101325,300
23.01,101325,300
23.02,101325,300
23.03,101325,300
23.04,101325,300
23.05,101325,300
23.06,101325,300
23.07,101325,300
23.08,101325,300
23.09,101325,300
23.1,101325,300
23.11,101325,300
23.12,101325,300
23.13,101325,300
23.14,101325,300
23.15,101325,300
23.16,101325,300
23.17,101325,300
23.18,101325,300
23.19,101325,300
23.2,101325,300
23.21,101325,300
23.22,101325,300
23.23,101325,300
23.24,101325,300
23.25,101325,300
23.26,101325,300
23.27,101325,300
23.28,101325,300
23.29,101325,300
23.3,101325,300
23.31,101325,300
23.32,101325,300
23.33,101325,300
23.34,101325,300
23.35,101325,300
23.36,101325,300
23.37,101325,300
23.38,101325,300
23.39,101325,300
23.4,101325,300
23.41,101325,300
23.42,101325,300
23.43,101325,300
23.44,101325,300
23.45,101325,300
23.46,101325,300
23.47,101325,300
23.48,101325,300
23.49,101325,300
23.5,101325,300
23.51,101325,300
23.52,101325,300
23.53,101325,300
23.54,101325,300
23.55,101325,300
23.56,101325,300
23.57,101325,300
23.58,101325,300
23.59,101325,300
23.6,101325,300
23.61,101325,300
23.62,101325,300
23.63,101325,300
23.64,101325,300
23.65,101325,300
23.66,101325,300
23.67,101325,300
23.68,101325,300
23.69,101325,300
23.7,101325,300
23.71,101325,300
23.72,101325,300
23.73,101325,300
23.74,101325,300
23.75,101325,300
23.76,101325,300
23.77,101325,300
23.78,101325,300
23.79,101325,300
23.8,101325,300
23.81,101325,300
23.82,101325,300
23.83,101325,300
23.84,101325,300
23.85,101325,300
23.86,101325,300
23.87,101325,300
23.88,101325,300
23.89,101325,300
23.9,101325,300
23.91,101325,300
23.92,101325,300
23.93,101325,300
23.94,101325,300
23.95,101325,300
23.96,101325,300
23.97,101325,300
23.98,101325,300
23.99,101325,300
24,101325,300
24.01,101325,300
24.02,101325,300
24.03,101325,300
24.04,101325,300
24.05,101325,300
24.06,101325,300
24.07,101325,300
24.08,101325,300
24.09,101325,300
24.1,101325,300
24.11,101325,300
24.12,101325,300
24.13,101325,300
24.14,101325,300
24.15,101325,300
24.16,101325,300
24.17,101325,300
24.18,101325,300
24.19,101325,300
24.2,101325,300
24.21,101325,300
24.22,101325,300
24.23,101325,300
24.24,101325,300
24.25,101325,300
24.26,101325,300
24.27,101325,300
24.28,101325,300
24.29,101325,300
24.3,101325,300
24.31,101325,300
24.32,101325,300
24.33,101325,300
24.34,101325,300
24.35,101325,300
24.36,101325,300
24.37,101325,300
24.38,101325,300
24.39,101325,300
24.4,101325,300
24.41,101325,300
24.42,101325,300
24.43,101325,300
24.44,101325,300
24.45,101325,300
24.46,101325,300
24.47,101325,300
24.48,101325,300
24.49,101325,300
24.5,101325,300
24.51,101325,300
24.52,101325,300
24.53,101325,300
24.54,101325,300
24.55,101325,300
24.56,101325,300
24.57,101325,300
24.58,101325,300
24.59,101325,300
24.6,101325,300
24.61,101325,300
24.62,101325,300
24.63,101325,300
24.64,101325,300
24.65,101325,300
24.66,101325,300
24.67,101325,300
24.68,101325,300
24.69,101325,300
24.7,101325,300
24.71,101325,300
24.72,101325,300
24.73,101325,300
24.74,101325,300
24.75,101325,300
24.76,101325,300
24.77,101325,300
24.78,101325,300
24.79,101325,300
24.8,101325,300
24.81,101325,300
24.82,101325,300
24.83,101325,300
24.84,101325,300
24.85,101325,300
24.86,101325,300
24.87,101325,300
24.88,101325,300
24.89,101325,300
24.9,101325,300
24.91,101325,300
24.92,101325,300
24.93,101325,300
24.94,101325,300
24.95,101325,300
24.96,101325,300
24.97,101325,300
24.98,101325,300
24.99,101325,300
25,101325,300
25.01,101325,300
25.02,101325,300
25.03,101325,300
25.04,101325,300
25.05,101325,300
25.06,101325,300
25.07,101325,300
25.08,101325,300
25.09,101325,300
25.1,101325,300
25.11,101325,300
25.12,101325,300
25.13,101325,300
25.14,101325,300
25.15,101325,300
25.16,101325,300
25.17,101325,300
25.18,101325,300
25.19,101325,300
25.2,101325,300
25.21,101325,300
25.22,101325,300
25.23,101325,300
25.24,101325,300
25.25,101325,300
25.26,101325,300
25.27,101325,300
25.28,101325,300
25.29,101325,300
25.3,101325,300
25.31,101325,300
25.32,101325,300
25.33,101325,300
25.34,101325,300
25.35,101325,300
25.36,101325,300
25.37,101325,300
25.38,101325,300
25.39,101325,300
25.4,101325,300
25.41,101325,300
25.42,101325,300
25.43,101325,300
25.44,101325,300
25.45,101325,300
25.46,101325,300
25.47,101325,300
25.48,101325,300
25.49,101325,300
25.5,101325,300
25.51,101325,300
25.52,101325,300
25.53,101325,300
25.54,101325,300
25.55,101325,300
25.56,101325,300
25.57,101325,300
25.58,101325,300
25.59,101325,300
25.6,101325,300
25.61,101325,300
25.62,101325,300
25.63,101325,300
25.64,101325,300
25.65,101325,300
25.66,101325,300
25.67,101325,300
25.68,101325,300
25.69,101325,300
25.7,101325,300
25.71,101325,300
25.72,101325,300
25.73,101325,300
25.74,101325,300
25.75,101325,300
25.76,101325,300
25.77,101325,300
25.78,101325,300
25.79,101325,300
25.8,101325,300
25.81,101325,300
25.82,101325,300
25.83,101325,300
25.84,101325,300
25.85,101325,300
25.86,101325,300
25.87,101325,300
25.88,101325,300
25.89,101325,300
25.9,101325,300
25.91,101325,300
25.92,101325,300
25.93,101325,300
25.94,101325,300
25.95,101325,300
25.96,101325,300
25.97,101325,300
25.98,101325,300
25.99,101325,300
